paragraph_index,original_iast,run_count
1315,"baladevaḥ : atreti | iha granthe yāni śruti-purāṇādi-vacanāni mayā dhriyante tāni svadarśitārtha-viśeṣa-prāmāṇyaiva | na tu śrī-bhāgavata-vākya-prāmaṇyāya, tasya svataḥ pramāṇatvāt | tāni ca yathā-dṛṣṭam evodāharaṇīyāni mūla-granthān vilokyotthāpitānīty arthaḥ | kānicid vākyāni tu mad-adṛṣṭākarāṇy asmad-ācārya-śrī-madhvamuni-dṛṣṭākarāṇy eva kvacin mayā dhriyanta ity āha kvacid iti | mad-vyākhyānaṁ kvacid artha-viśeṣe prāmāṇyāya śrī-madhvācārya-caraṇānāṁ bhāgavata-tātparyādibhyo granthebhyaḥ saṅgṛhītāni śruti-purāṇādi-vacanāni dhriyanta ity anuṣaṅgaḥ | atrāsya grantha-kartuḥ satyavāditvaṁ dhvanitam | kaumāra-brahmacaryavān naiṣṭhiko yaḥ satya-taponidhiḥ svapne’py anṛtaṁ noce ceti prasiddham | teṣāṁ kīdṛśānām ity āha tattveti | sarvaṁ vastu satyam iti vādas tattva-vādas tad-upadeṣṭṝṇām ity arthaḥ | anādhunikānām atiprācīnānāṁ kenacic chāṅkareṇa saha vivāde madhvasya mataṁ vyāsaḥ svīcakre | śaṅkarasya tu tatyājetyaitihyam asti | pracāriteti bhaktānāṁ viprāṇām eva mokṣaḥ | devā bhakteṣu mukhyāḥ | viriñcasyaiva sāyujyam | lakṣmyā jīvakoṭitvam ity evaṁ mata-viśeṣaḥ | dakṣiṇādideśeti tena gauḍe’pi mādhavendrādayas tad-upaśiṣyāḥ katicid babhūvur ity arthaḥ | śāstrāntarāṇīti tena svasya dṛṣṭa-sarvākaratā vyajyate dig-vijayitvaṁ cety upodghāto vyākhyātaḥ ||28||",4
1320,atha Prameya-prakaraṇam,3
1329,tam akhila-vṛjina-ghnaṁ vyāsa-sūnuṁ nato’smi || [bhā.pu. 12.12.68],2
1331,ṭīkā ca śrīdhara-svāmi-viracitā—śrī-guruṁ namaskaroti | sva-sukhenaiva nibhṛtaṁ pūrṇaṁ ceto yasya saḥ | tenaiva vyudasto’nyasmin bhāvo bhāvanā yasya tathābhūto’py ajitasya rucirābhir līlābhir ākṛṣṭaḥ sāraḥ sva-sukha-gataṁ dhairyaṁ yasya saḥ | tattva-dīpaṁ paramārtha-prakāśakaṁ śrī-bhāgavataṁ yo vyatanuta taṁ nato’smi ity eṣā | ,3
1333,evam eva dvitīye tad-vākyam eva prāyeṇa munayo rājan [bhā.pu. 2.1.7] ity-ādi-padya-trayam anusandheyam | atra “akhila-vṛjinaṁ” tādṛśa-bhāvasya pratikūlam udāsīnaṁ ca jñeyam | tad evam iha sambandhi-tattvaṁ brahmānandād api prakṛṣṭo rucira-līlā-viśiṣṭaḥ śrīmān ajita eva | sa ca pūrṇatvena mukhyatayā śrī-kṛṣṇa-saṁjña eveti śrī-bādarāyaṇa-samādhau vyaktībhaviṣyati | tathā prayojanākhyaḥ puruṣārthaś ca tādṛśa-tad-āsakti-janakaṁ tal-līlā-śravaṇādi-lakṣaṇaṁ tad-bhajanam evety āyātam | atra “vyāsa-sūnum” iti brahma-vaivartānusāreṇa śrī-kṛṣṇa-varāj janmata eva māyayā tasyāspṛṣṭatvaṁ sūcitam || ,3
1337,sarva-saṁvādinī : atha [mūle] Prameya-prakaraṇārambhe'tha namaskurvann eveti sūtra-sthānīyasyābhāsa-vākyasya viṣaya-sthānīya-śrī-bhāgavata-vākya-samāptāv aṅka-vinyāsas tad-vākya-saṅgati-gaṇanā-paraḥ | sa ca śrī-krama-sandarbhānukulo bhaviṣyati | tatra tatra vyākhyā-samāptau tv aṅka-vinyāsa-viśeṣasyāyam arthaḥ | [“sva-sukha-nibhṛta-” iti padyasya vaktā] dvādaśa-skandhe dvādaśādhyāye śrī-sūtaḥ ||29||,4
1339,"baladevaḥ : atha yasya brahmeti [atra maṅgalācaraṇe 8] padyoktaṁ sambandhi-kṛṣṇa-tattvam, tad-bhakti-lakṣaṇam abhidheyam, tat-prema-lakṣaṇaṁ pumarthaṁ ca nirūpatayā padyena tāvadgranthaṁ pravartayan grantha-kṛd avatārayati | atheti maṅgalārtham | yasmin śāstra-vaktur hṛdaya-niṣṭhā pratīyate tad eva śāstra-pratipādya-vastu, na tv anyad ity arthaḥ | sveti tadīyam ajita-nirūpakaṁ purāṇam ity arthaḥ | ",8
1341,"ṭīkā ceti—sva-sukheneti | svam asādhāraṇaṁ jīvānāndād utkṛṣṭam | guḍād iva madhu, yad-anabhivyakta-saṁsthāna-guṇa-vibhūti-līlam ānanda-rūpaṁ sva-prakāśaṁ brahma-śabda-vyapadeśyaṁ vastu, tenety arthaḥ | rucirābhir iti pāramaiśvarya-samaveta-mādhurya-sambhinnatvān manojñābhir ānandaika-rūpābhiḥ pānaka-rasa-nyāyena sphurad-ajita-tat-parikarādibhir līlābhir ity arthaḥ | atrākhileti | pratikūlaṁ pratyākhyāyakam | udāsīnaṁ tyājakam ity arthaḥ | aṅka-yugmaṁ skandhādhyāyayor jñāpakam | śrī-sūtaḥ śrī-śaunakaṁ prati nirdhārayatīty avatārika-vākyena sambandhaḥ | evam uttaratra sarvatra bodhyam ||29||",5
1358,śukam adhyāpayām āsa nivṛtti-nirataṁ muniḥ || [bhā.pu. 1.7.4-8],2
1362,kasya vā bṛhatīm etām ātmārāmaḥ samabhyasat || [bhā.pu. 1.7.9],2
1369,adhyagān mahad ākhyānaṁ nityaṁ viṣṇu-jana-priyaḥ ||[bhā.pu. 1.7.10-11],2
1374,muktiṁ dadāti karhicit sma na bhakti-yogam || [bhā.pu. 5.6.18],2
1376,ity atra prasiddheḥ | praṇihite samāhite samādhinānusmara tad-viceṣṭitaṁ [bhā.pu. 1.5.13] iti taṁ prati śrī-nāradopadeśāt | pūrṇa-padasya mukta-pragrahayā vṛttyā—,3
1381,"iti pādmottara-khaṇḍa-vacanāvaṣṭambhena, tathā—",3
1385,tīvreṇa bhakti-yogena yajeta puruṣaṁ param || [bhā.pu. 2.3.9-10],2
1387,ity asya vākya-dvayasya pūrva-vākye puruṣaṁ paramātmānaṁ prakṛty-ekopādhim uttara-vākye puruṣaṁ pūrṇaṁ nirupādhim iti ṭīkānusāreṇa ca pūrṇaḥ puruṣo’tra svayaṁ bhagavān ucyate ||2a||,4
1389,sarva-saṁvādinī : “bhakti-yogena” [bhā.pu. 1.7.4] ity-ādi śaunakaṁ prati nirdhārayatīti cūrṇikā-vākyasyānvayāt | evam uttaratrāpi jñeyam ||2a|| (30),2
1391,baladevaḥ : grantha-vaktuḥ śukasya yatra niṣṭhāvadhāritā | tatraiva grantha-kartur vyāsasyāpi niṣṭhām avadhārayitum avatārayati tādṛśam eveti | nivṛtti-nirataṁ brahmānandād anyasmin spṛhā-virahitam | kasyeti saṁhitābhyāsasya kiṁ phalam ity arthaḥ | adhyagād adhītavān | mukta-pragrahayeti yathāśvaḥ pragrahe mukte balāvadhi dhāvaty evaṁ pūrṇa-śabdaḥ pravṛttaḥ pūrṇatvāvadhi pravarteteti vaktuṁ tad-avadhiś ca svayaṁ-bhagavaty eveti tathocyata ity arthaḥ ||2a|| (30),2
1402,kaivalye sthita ātmani || [bhā.pu. 1.7.23] ity uktam |,2
1404,"ata eva māyāṁ ca tad-apāśrayām ity anena tasmin apa apakṛṣṭa āśrayo yasyāḥ | nilīya sthitatvād iti māyāyā na tat-svarūpa-bhūtatvam ity api labhyate | vakṣyate ca—māyā paraity abhimukhe ca vilajjamānā [bhā.pu. 2.7.47] iti | svarūpa-śaktir iyam atraiva vyaktībhaviṣyati anarthopaśamaṁ sākṣād bhakti-yogam adhokṣaje [bhā.pu. 1.7.6] ity anena, ātmārāmāś ca [bhā.pu. 1.7.10] ity anena ca | pūrvatra hi bhakti-yoga-prabhāvaḥ khalv asau māyābhibhāvakatayā svarūpa-śakti-vṛttitvenaiva gamyate | paratra ca te guṇā brahmānandasyāpy uparicaratayā svarūpa-śakteḥ parama-vṛttitām evārhantīti | māyādhiṣṭhātṛ-puruṣas tu tad-aṁśatvena, brahma ca tadīya-nirviśeṣāvirbhāvatvena, tad-antarbhāva-vivakṣayā pṛthaṅ nokte iti jñeyam | ato’tra pūrvavad eva sambandhi-tattvaṁ nirdhāritam ||2b|| (31)",9
1406,sarva-saṁvādinī : na vyākhyātam.,2
1408,"baladevaḥ : pāṭhāntareṇāpi sa evārtha iti vyākhyātum āha pūrvam iti | īśvarasyaiva pūrva-vartitvāt puruṣatvam ity arthaḥ | sa eveti svayaṁ bhagavān eva | svarūpa-śaktimattve pramāṇam āha tvam iti | śrutiś cātrāsti | parāsya śaktir vividhaiva śrūyate svābhāvikī jñāna-bala-kriyā ca [śve.u. 6.8] iti | eṣaiva hlādinī sandhinīty ādinā smaryate | ity uktam iti kaṇṭhataḥ pāṭhitam arjunenety arthaḥ | māyāto’nyeyaṁ bodhyety āha ataevety ādinā | mūla-vākyena svarūpa-bhūtā cic-chaktir iyaṁ bodhitāstīy āha ataevety ādinā | paṭṭa-mahiṣīva svarūpa-śaktiḥ, bahir dvāra-sevikeva māyā-śaktir ity ubhayor mahad-antaraṁ bodhyam | bhagavad-bhakter bhagavad-guṇānāṁ ca svarūpa-śakti-sārāṁśatvaṁ sayuktikam āha pūrvatra hītyādinā | brahmānandasyeti anabhivyakta-saṁsthānādi-viśeṣasyeti bodhyam | nanu paramātma-rūpas tādṛśa-brahma-rūpaś cāvirbhāvaḥ kuto vyāsena na dṛṣṭa iti cet tatrāha māyādhiṣṭhātr iti ||2b|| (31)",5
1412,atha prāk-pratipāditasyaivābhedhyasya prayojanasya ca sthāpakaṁ jīvasya svarūpata eva parameśvarād vailakṣaṇyam apaśyad ity āha—yayā māyayā sammohito jīvaḥ svayaṁ cid-rūpatvena triguṇātmakāj jaḍāt paro’py ātmānaṁ triguṇātmakaṁ jaḍaṁ dehādi-saṅghātaṁ manute | tan-manana-kṛtam anarthaṁ saṁsāra-vyasanaṁ cābhipadyate | tad evaṁ jīvasya cid-rūpatve’pi yayā sammohita iti manute iti ca svarūpa-bhūta-jñāna-śālitvaṁ vyanakti prakāśaika-rūpasya tejasaḥ sva-para-prakāśana-śaktivat | ajñānenāvṛtaṁ jñānaṁ tena muhyanti jantavaḥ [gītā 5.25] iti śrī-gītābhyaḥ | tad evam upādher eva jīvatvaṁ tan-nāśasyaiva mokṣatvam iti matāntaraṁ parihṛtavān | atra yayā sammohitaḥ ity anena tasyā eva tatra kartṛtvaṁ bhagavatas tatrodāsīnatvaṁ matam | vakṣyate ca—,7
1415,vimohitā vikatthante mamāham iti durdhiyaḥ || [bhā.pu. 2.5.13] iti |,3
1417,"atra vilajjamānayā ity anenedam āyāti, tasyā jīva-sammhohanaṁ karma śrī-bhagavate na rocata iti yadyapi sā svayaṁ jānāti, tathāpi bhayaṁ dvitīyābhiniveśataḥ syād īśād apetasya [bhā.pu. 11.2.37] iti diśā jīvānām anādi-bhagavad-ajñāna-maya-vaimukhyam asahamānā svarūpāvaraṇam asvarūpāveśaṁ ca karoti ||2c|| (32)",3
1419,sarva-saṁvādinī : na vyākhyātam.,2
1421,"baladevaḥ : jīvo yenśvaraṁ bhajet bhaktyā ca tasmin premāṇaṁ vindet tato māyayā vimuktaḥ syāt tam īśvarāj jīvasya vāstavaṁ bhedam apaśyad iti vyācaṣṭe, atha prāg ity-ādinā | jīvasyeti vailakṣaṇyam iti sevakatva-sevyatvāṇutva-vibhutva-rūpa-nitya-dharma-hetukaṁ bhedam ity arthaḥ | nanu cin-mātro jīvaḥ yo vijñāne tiṣṭhan [bṛ.ā.u. 3.7.22], vijñānaṁ yajñaṁ tanute [tai.u.2.5.1] ity ādau cid-dhātutva-śravaṇāt, na tasya dharma-bhūtaṁ nityaṁ jñānam asti yena moha-manane varṇanīye | tasmāt sattvā sañjāyate jñānaṁ [gītā 14.17] ity-ādi-vākyāt, sattve yā caitanyasya cchāyā, tad eva sattvopahitasya tasya jñānaṁ yena moha-manane vyāsena dṛṣṭe syātām iti cet tatrāha tad evam ity-ādinā | chāyābhāvāc ca na tat-kalpanaṁ yuktam iti bhāvaḥ | nanu svarūpa-bhūtaṁ jñānaṁ katham iti cet tatrāha parkāśaiketi | ahi-kuṇḍalādhikaraṇe [bra.sū. 3.2.28] bhāṣitam etad draṣṭavyam | tṛtīya-sandarbhe vistarīṣyāma etat | tad evam upādher iti antaḥkaraṇaṁ jīvaḥ antaḥ-karaṇa-nāśo jīvasya mokṣa iti śaṅkara-mataṁ dūsitam | tathā sati paro’pīty ādi-vyākopād iti bhāvaḥ | atreti tatra jīva-mohane karmaṇi | tasyā māyāyāḥ| vilajjeti brahma-vākyam | amuyā māyayā | asahamāneti dāsyā ucitam etat karma yat svāmi-vimukhān duḥkhākarotīti | īśa-vaimukhyena pihitaṁ jīvaṁ māyā pidhatte, ghaṭenāvṛtaṁ dīpaṁ yathā tama āvṛṇotīti ||2c|| (32)",6
1429,"mām eva ye prapadyante māyām etāṁ taranti te ||  [gītā 7.14] iti,",2
1434,śraddhā ratir bhaktir anukramiṣyati || [bhā.pu. 3.25.25] iti ca |,2
1440,baladevaḥ : nanv īśvaraḥ kathaṁ tan mohanaṁ sahate | tatrāha bhagavāṁś ceti | tarhi kṛpālutā-ksiḥ | tatrāha tatheti | tad-bhayenāpīti māyāto yaj-jīvānāṁ bhayaṁ tenāpi hetunety arthaḥ | tataś ca na tat-ksatir ity arthaḥ | daivīti prapattiś ceyaṁ sat-prasaṅga-hetukaiva tad-upadiṣṭā yayā sāmmukhyaṁ syāt tad viddhi praṇipātena [gītā 4.34] ity-ādi tad-vākyāt | satāṁ prasaṅgāt ity ādy-agrima-vākyāc ca | līlayeti līlāvatāreṇa | viśiṣṭatayeti ācārya-rūpeṇety arthaḥ | tasmād iti dvayor māyā-bhagavator api | tat tad iti | mohanaṁ sāmmukhya-vāñchā cety arthaḥ | nanu māyāyā mohana-lajjana-kartṛtvam uktaṁ tat kathaṁ jaḍāyās tasyāḥ sambhaved iti śaṅkate—nanu māyeti | dharma-viśeṣa utsāhādivad ity arthaḥ | siddhāntayati ucyata iti | adhiṣṭhātṛ-devya iti | vindhyādi-girīṇāṁ yathādhiṣṭhātṛ-mūrtayas tadvat | keneti tasyāṁ brahma ha devebhyo vijigye [kena.u. 3.1] ity-ādi-vākyam asti | tatrāgni-vāyu-maghonaḥ sa-garvān vīkṣya tad-garvam apanetuṁ paramātmāvirabhūt | tam ajānantas te jijñāsayāmāsuḥ | teṣāṁ vīryaṁ parīkṣamāṇaḥ sa tṛṇaṁ nidadhau | sarvaṁ daheyam ity agniḥ | sarvam ādadīyeti vāyuś ca bruvaṁs tan-nirdagdhum ādayetuṁ ca nāśakat | jñātuṁ pravṛttān madhonas tu sa tiro’dhatta | tad-ākāśe maghavā haimavatīm umām ājagāma | kim etad iti papraccha | sā ca brahmaitad ity uvācetiniṣkṛṣṭam ||33||,8
1448,baladevaḥ : tatra jīvasyeti māyāṁ ca tad-apāśrayām itīśvarasya māyā-niyantṛtvaṁ yayā sammohito jīva iti jīvasya māyā-niyamyatvaṁ ca | tena svarūpata īśāj jīvasya bheda-paryāyaṁ vailakṣaṇyaṁ dṛṣṭavān iti prasphuṭam | apaśyat ity anena kālo’py ānītaḥ | tad evam īśvara-jīva-māyā-kālākhyāni catvāri tattvāni samādhau śrī-vyāsena dṛṣṭāni | tāni nityāny eva | atha ha vāva nityāni puruṣaḥ prakṛtir ātmā kālaḥ ity evaṁ bhāllaveya-śruteḥ | nityo nityānāṁ cetanaś cetanānām eko bahūnāṁ yo vidadhāti kāmān [ka.u. 2.2.13] iti kāṭhakāt | ,6
1453,jahāty enāṁ bhukta-bhogām ajo’nyaḥ || iti śvetāśvatarāṇāṁ [4.5] mantrāc ca |,2
1456,sadaika-rūpa-rūpāya viṣṇave sarva-jiṣṇave || [vi.pu. 1.2.1],2
1458,kṣobhayāmāsa samprāpte sarga-kāle vyayāvyayau || [vi.pu. 1.2.29],2
1460,procyate prakṛtiḥ sūkṣmā nityaṁ sad-asad-ātmakam || [vi.pu. 1.2.19],2
1462,avyucchinnās tatas tv ete sarga-sthity-anta-saṁyamāḥ || [vi.pu. 1.2.26],2
1467,avidyā-karma-saṁjñānyā tṛtīyā śaktir iṣyate || [vi.pu. 6.7.61],2
1469,"iti śrī-vaiṣṇavāt | sa yāvad urvyā bharam īśvareśvaraḥ svakāla-śaktyā kṣapayaṁś cared bhuvi [bhā.pu. 10.1.22] iti śrī-bhāgavatāc ca | tatra vibhuvijñānam īśvaraḥ, aṇu-vijñānaṁ jīvaḥ | ubhayaṁ nitya-jñāna-guṇakam | sattvādi-guṇa-traya-viśiṣṭaṁ jaḍaṁ dravyaṁ māyā | guṇa-traya-śūnyaṁ bhūta-vartamānādi-vyavahāra-kāraṇaṁ jaḍaṁ dravyaṁ tu kālaḥ | karmāpy anādi vināśi cāsti na karmāvibhāgād iti cen nānāditvāt [ve.sū. 2.1.35] iti sūtrād iti vastu-sthitiḥ śruti-smṛti-siddhā veditavyā ||34||",3
1475,sarva-saṁvādinī : etad-vyākhyānte [mū. 2] yarhy eva yad ekam ity-ādikaṁ śrī-paramātma-sandarbhe [§71] vivaraṇīyam ||2f|| (35),2
1477,"baladevaḥ : yat tu ekam evādvitīyaṁ [chā.u. 6.2.1], vijñānam ānandaṁ brahma [bṛ.ā.u. 3.9.28], neha nānāsti kiñcana [bṛ.ā.u. 4.4.19] ity-ādi-śrutibhyo nirviśeṣa-cin-mātrādvaitaṁ brahma vāstavyam | atha sad-asad-vilakṣaṇatvād anirvacanīyena vidyāvidyā-vṛttikenājñānena sambandhāt tasmād vidyopahitam īśvara-caitanyam avidyopahitaṁ jīva-caitanyaṁ cābhūt | svarūpa-jñānena nivṛtte tv ajñāne na tatreśvara-jīva-bhāvaḥ, kintu nirviśeṣādvitīya-cinmātra-rūpāvasthitir bhaved ity āha—māyī śaṅkaraḥ | tatrāha—yarhy eva yad ekam iti visphuṭārtham | ity uktam iti—yugapad evākasmād evājñāna-yogād ekasya bhāgasya vidyāśrayatvam anyasyāvidyā-parābhūtir iti | ",8
1485,"baladevaḥ : yat tu indro māyābhiḥ puru-rūpa īyate [ṛ.ve. 6.47.18, bṛ.ā.u. 2.5.19] ity-ādi-śrutes tasyādvitīyasya brahmaṇo māyayā paricchedād īśvara-jīva-vibhāgaḥ syāt | tatra vidyayā paricchinno mahān khaṇḍa īśvaraḥ | avidyayā paricchinnaḥ kanīyān khaṇḍas tu jīvaḥ | yathā ghaṭenāvacchinnaḥ śarāveṇāvacchinnaś cākāśa-khaṇḍo mahad-alpatā-vyapadeśaṁ bhajati |",4
1490,devaḥ kṣetreṣv evam ajo’yam ātmā || [śruti?] ,2
1498,baladevaḥ : kuto na vācya iti tad-anupapatter evety āha tatra yady upādher iti | pariccheda-pakṣaṁ nirākaroti anāvidyakatvena rajju-bhujaṅgavad-ajñāna-racitatvābhāvena vastu-bhūtatve satīty arthaḥ | aviṣayasyeti agṛhyo na hi gṛhyate iti [bṛ.ā.u. 3.9.26] śruteḥ sarvāspṛśyasya tasya brahmaṇa ity arthaḥ | idam atra bodhyam—na ca ṭaṅka-cchinna-pāṣāṇa-khaṇḍavad-vāstavopādhi-cchinno brahma-khaṇḍa-viśeṣa īśvaro jīvaś ca | brahmaṇo’cchedyatvād akhaṇḍatvābhyupagamāc ca | ādimattvāpattaiś ceśvara-jīvayoḥ | yata ekasya dvidhā tridhā vidhānaṁ chedaḥ | nāpy acchinna evopādhi-saṁyukto brahma-pradeśa-viśeṣa eva sa saḥ | upādhau calaty upādhi-saṁyukti-brahma-pradeśa-calanāyogāt pratikṣaṇam upādhi-saṁyukta-brahma-pradeśa-bhedād anukṣaṇam upahitatvānupahitatvāpatteḥ | na ca kṛtsnaṁ brahmaivopahitaṁ sa saḥ | anupahita-brahma-vyapadeśāsiddheḥ | nāpi brahmādhiṣṭhānam | upādhir eva sa saḥ |muktāvīśa-jīvābhāvāpatter iti tucchaḥ pariccheda-vādaḥ |,4
1508,baladevaḥ : brahmaivāham iti jñāna-mātreṇa tad-rūpāvasthitiḥ syād iti yad-abhimataṁ tat khalūpādher vāstavatva-pakṣe na sambhavatīty āha tathā vāstaveti | ādinā pratibimbo grāhyaḥ | na khalu nigaḍitaḥ kaścid dīno rājaivāham iti jñāna-mātrād rājā bhavan dṛṣṭa iti bhāvaḥ | nanu brahmānusandhi-sāmarthyād bhaved iti cet tatrāha tat-padārtheti | tathā ca tvan-mata-kṣatir iti ||38||,2
1516,baladevaḥ : athopādher āvidyakatva-pakṣe paricchedādi-vāda-dvayaṁ nirākaroti upādher iti | āvidyakatve rajju-bhujaṅgādivan mithyātve satīty arthaḥ | tatropādhi-paricchinnatva-tat-pratibimbatvayor apy anupapadyamānatvān mithyātvam eveti hetoḥ | ghaṭākāśādiṣ ghaṭa-paricchinnākāśe ghaṭāmbu-pratibimbākāśe ca vāstavoopādhimaya-tad-ubhaya-dṛṣṭānta-darśanayā teṣāṁ cinmātrādvaitnām ekajīvavāda-pariniṣṭhatvād avāstava-svapna-dṛṣṭāntopajīvināṁ siddhānto na sidhyati | ,2
1526,baladevaḥ : nanu paricchedādi-vāda-dvaye nāsmākaṁ tātparyaṁ tasyājña-bodhanāya kalpitatvāt | kintv eka-jīva-vāda eva tad asti | ,2
1531,sa eva jāgrat parituṣṭim eti || [kaivalya.u. 12] ,2
1533,"ity-ādi-kaivalyopaniṣadi tasyaivopapāditatvāt | tad-vādaś cettham ekam evādvitīyam ity ādy ukta-śrutibhyo’dvitīya-cin-mātro hy ātmā | sa cātmany avidyayā guṇamayīṁ māyāṁ tad-vaiṣamyajāṁ kārya-saṁhitaṁ ca kalpanyann asmad-artham ekaṁ yuṣmad-arthāṁś ca bahūn kalpayati | tatrāsmad-arthaḥ sva-svarūpaḥ puruṣaḥ | yuṣmad-arthaś ca mahad-ādīni bhūmy-antāni jaḍāni | sva-tulyāni puruṣāntarāṇi, savaśvarākhyaḥ puruṣa-viśeṣaś cety evaṁ trividhaḥ | jīveśāv ābhāsena karoti māyā cāvidyā ca svayam eva bhavati [nṛ.tā.u. 2.9] iti śruty-antarāc ca | guṇa-yogād eva kartṛtva-bhoktṛtve tatrātmany adhyaste | yathā svapne kaścid rājadhānīṁ rājānaṁ tat-prajāś ca kalpayati, tan-niyamyam ātmānaṁ ca manyate, tadvat | jāte ca jñāne, jāgare ca sati, tato’nyan na kiñcid astīti cinmātram ekam ātma-svastv iti |",3
1535,"tam imaṁ vādaṁ nirākartum āha iti brahmeti | iti evaṁ pūrvokta-rītyā paricchedādi-vāda-dvayasya pratyākhyāne jāte, brahma cāvidyā ceti dvayoḥ paryavasāne satīty arthaḥ | atyantābhāvāspadatvād iti agṛhyo na hi gṛhyate [bṛ.ā.u. 3.9.26] ity-ādi śruter evety arthaḥ | virodhas tad-avastha iti vorodhatvād evāśakya-vyavasthāpana ity arthaḥ | tava ca śuddhāyām iti śuddhe brahmaṇy akasmād avidyā-sambandhas tat-sambandhāt tasya jīvatvam | tena jīvena kalpitāyā māyāyā āśrayo bhūtvā tad brahmaiveśvaraḥ | tasyeśvarasya māyayā paribhūtaṁ brahmaiva taj-jīvaḥ | ity-ādi vipralāpo’yam aviduṣām eva, na tu viduṣām iti bhāvaḥ | māyikatvaṁ pratārakatvam ity arthaḥ | sa eva māyā iti śrutis tu brahmāyatta-vṛttikatva-brahma-vyāpyatvābhyāṁ brahmaṇo’natirikto jīva ity eva nivedayantī gatārthā | jīveśau iti śrutis tu māyā-vimohita-tārkikādi-parikalpita-jīveśa-paratayā gatârtheti na kiñcid anupapannam ||2k||(40)",3
1543,sarva-saṁvādinī : atra śrī-śuka-hṛdaya-virodhaś caivam—yadi bhagavato'py avidyā-mayam eva vaibhavaṁ syāt tadā śrī-śukasya tal-līlākṛṣṭatvaṁ na syād iti mūle caivam agrato śrī-bhagavat-sandarbhe [84] suṣṭhu vicārayiṣyati ||2l|| (41) ,2
1545,baladevaḥ : anupapatty-antaram āha kiṁ ceti | atra śrī-bhāgavate śāstre | ity eveti pūrṇaḥ puruṣaḥ kaścid asti tad-āśritayā māyayā jīvo vimohito’narthaṁ bhajati | tad-anarthopaśamanī ca pūrṇasya tasya bhaktiḥ ity apaśyat | ity evaṁ nāvakṣyad ity arthaḥ ||41||,2
1551,"tasmāt pariccheda-pratibimbatvādi-pratipādaka-śāstrāṇy api kathañcit tat-sādṛśyena gauṇyaiva vṛttyā pravarteran | ambuvad agrahaṇāt tu na tathātvaṁ [ve.sū. 3.2.19], vṛddhi-hrāsa-bhāktvam antar-bhāvād ubhaya-sāmañjasyodevaṁ [ve.sū. 3.2.20] iti pūrvottara-pakṣa-maya-nyāyābhyām ||2m|| (42)",5
1553,"baladevaḥ : tasmād iti | tat-sādṛśyena paricchinna-pratibimba-tulyatvenety arthaḥ | siṁho devadattaḥ ity atra yathā gauṇyā vṛttyā siṁha-tulyatvaṁ devadattasyocyate, na tu siṁhatvaṁ tadvad ity arthaḥ | nanv evaṁ kena nirṇītam iti cet | sūtrakṛtā śrī-vyāsenaiveti tat sūtra-dvayaṁ darśayati |",2
1555,"tatraikena tadvāda-dvayam asambhavān nirasyati ambuvad iti | yathāmbunā bhū-khaṇḍasya paricchedaḥ, evam upādhinā brahma-pradeśasya sa syāt | na, ambunā bhūkhaṇḍasyevopādhinā brahma-pradeśasya grahaṇābhāvāt | agṛhyo na hi gṛhyate [bṛ.ā.u. 3.9.26] iti hi śrutiḥ | ato na tathātvaṁ brahmaṇa upādhi-paricchinnatvaṁ nety arthaḥ |",3
1565,"baladevaḥ : tata iti paricchedādi-śāstra-dvayasya tat-sādṛśyārthakatvena nītatvād eva hetoḥ | tvaṁ vā aham asmi bhagavo deva, ahaṁ vai tvam asi tattvam asi ity ādīny abheda-śāstrāṇi | tad etad vyāsa-samādhi-siddhānta-yojanāya muhur apy agre yojanīyānīti sambandhaḥ | kena hetunety āha ubhayor īśa-jīvayoś cid-rūpatvena hetunā | yathā gaura-śyāmayos taruṇa-kumārayor vā viprayor vipratvenaikyam | tataś ca jātyaivābhedo, natu vyaktor ity arthaḥ | tathā jīva-samūhasya durghaṭa-ghaṭanā-paṭīyasyā tad-acintya-śaktyā svabhāvata eva tad-raśmi-paramāṇu-guṇa-sthānīyatvāt tad-vyatirekeṇa, avyatirekeṇa ca hetunā virodhaṁ parihṛtyeti | pareśasya khalu svarūpānubandhinī parākhyā śaktir uṣṇateva raver asti | parāsya śaktir vividhaiva śrūyate svābhāvikījñāna-bala-kriyā ca [śve.u. 6.8] iti mantra-varṇāt | viṣṇu-śaktiḥ parā proktā [vi.pu. 6.7.61] iti smaraṇāc ca | sā hi tad-itarān nikhilān niyamayati | yasmāt tad anye sarve’rthāḥ sva-svabhāvam atyajanto vartante | prakṛtiḥ kālaḥ karma ca svāntaḥ-sthitam apīśvaraṁ sparṣṭuṁ na śaknoti | kintu tato bibhyed eva svasvabhāve tiṣṭhati | jīva-gaṇāś ca tat-sajātīyo’pi na tena samparcituṁ śaknoti kintu tamāśrayann eva vṛttiṁ labhate | mukhya-prāṇam iva śrotrādir indriya-gaṇa iti | tathā yad-attir yad-adhīnā sa tad-rūpaḥ ity abheda-śāstrasyāpi bheda-śāstreṇa sārdham avirodho’yaṁ śrī-vyāsa-samādhi-labdha-siddhānta-savyapekṣa iti | tathā cātreśa-jīvayoḥ svaruūpābhedo nāstīti siddham ||43||",10
