paragraph_index,original_iast,run_count
141,nanu pucche brahma-śabda-saṁyogāt tasya brahmeti saṁjñā yuktā | kathaṁ nāmānanda-mayasya tat-saṁjñā ? tatrāpi sūtrayati—māntra-varṇikam eva ca gīyate [ve.sū. 1.1.15] iti | satyaṁ jñānam anantaṁ brahma [tai.u. 2.1] iti mantra-varṇoditaṁ brahmaivānna-mayāditvena gīyate tad-adhikāra-patitatvāt |,5
142,"tathā hi, brahma-vid āpnoti param iti jīvasya prāpyatayā brahma nirdiṣṭam | tad eṣābhyuktā iti tad brahmābhimukhīkṛtya pratipādyatayā parigṛhya ṛg eṣā adhotṛbhir uktety arthaḥ | tasya ca tasmād vā etasmād ātmanaḥ [tai.ā. 5] ity atrātma-śabdenāpi nirdiṣṭasya brahmaṇa ātma-tātparyāvasānam ānanda-maya eva darśitam | tatraivāntaratamatva-samāpteḥ | tasmāt tatraiva tātparya-vasānāt tad-ānanda-viśeṣopalabdhi-yutodayasyānanda-mayasya para-brahmatvaṁ tena mantreṇa sidhyati |",9
143,"ānandasyāpi jñānākāratvāt tasya cānantatvādibhir miśratve’pi tad-rūpatvān nārtha-bhedaś ca | śrutiś ca—prajñāna-ghana evānanda-mayaḥ [ma.u. 5] iti | tad eva ca brahmatvaṁ tat-tad-viśeṣopalabdhi-rahitodaye pucche’pi priyādibhyo’dhikatva-vivakṣayā brahma-pucchaṁ pratiṣṭhety anena punar vyapadiśyate, na tu tasyaiva pradhānatvena | ata eva—",3
145,asti brahmeti ced veda santam enaṁ tato viduḥ || iti | ,3
148,evaṁ netaro’nupapatteḥ [ve.sū. 1.1.16] ity ādi-sūtrāṇy api ānanda-mayasya jīvatva-niṣedha-parāṇīti | tasya para-brahmatvam eva taiḥ sādhyate ity alam ativistareṇa ||,3
149,"yadi ca sūtra-kārasya vedāntārthānabhijñatāṁ nigūḍham abhiprāyatā tat-pramāda-mārjana-sva-cāturī-vyaṅga-bhaṅgyā tad-ānanda-maya-sūtram evaṁ vyākhyeyam—ānanda-maya ity atra brahma pucchaṁ pratiṣṭhā iti sva-pradhānam eva brahmopadiśyata iti | tathā vikāra-sūtre ca vikāra-śabdenāvayavaḥ, prācurya-śabdena, sādṛśyaṁ vyākhyeyam | tadā sūtra-kārasyāśābdikataiva ca prasajyeta, tat-tac-chabdādibhis tat-tad-arthānabhidhānāt | mayaṭ-pratyaya-vikāra-prācurya-śabdānām anantara-nirdiṣṭānām anyārthatvaṁ na vā bālakasyāpi hṛdayam ārohati |",3
152,astobham anavadyaṁ ca sūtraṁ sūtra-vido viduḥ || iti |,2
155,etasyaivānandasyānyāni bhūtāni mātrām upajīvanti [tai.ā. 3.3.32] iti śrutiś ca tathaivāha—niravayava-śabda-vyākpaś ca prākṛtāvayva-rāhityādinā parihṛtaḥ | ittham eva tasya nirupādher eva svata ānanda-prakāśānantyaṁ vyañjayan sandoha-śabdam āhaikādaśe śrī-dattātreyaḥ—kevalānubhavānanda-sandoho nirupādhikaḥ [bhā.pu. 11.9.18] iti | ata evāprākṛtāvayavatvena tasyānaśvaratvaṁ ca yuktam |,7
156,"tathā janmādy asya [ve.sū. 1.1.2] ity-ādeḥ, śrutatvāc ca [ve.sū. 1.1.12] ity-antasya granthasya tātparyaṁ tathaivaṁ vyākhyam |",5
158,"ata eva nirviśeṣa-cin-mātra-brahma-vādo’pi sūtra-kāreṇābhiḥ śrutibhir nirasto veditavyaḥ | pāramārthika-mukhyekṣaṇādi-guṇa-yogi-jijñāsyaṁ brahmeti, gauṇaś cen nātma-śabdāt [ve.sū. 1.1.6] ity ādau sthāpanāt nirviśeṣa-vāde hi sākṣitvam apy apāramārthikam | vedānta-vedyaṁ brahma ca jijñāsyatayā pratijñātam | tac ca cetanam iti, īkṣater nāśabdaṁ [ve.sū. 1.1.5] ity ādibhiḥ sūtraiḥ pratipādyate | cetanatvaṁ nāma caitanya-guṇa-yogaḥ | ata īkṣaṇa-guṇa-virahiṇaḥ, pradhāna-tulyatvam eva || [śrī-bhāṣyaṁ 1.1.2] iti |",5
159,"tad-vāde doṣa eva pratyāvartata iti kiṁ bahunā, na sthānato’pi parasyobhaya-liṅgaṁ sarvatra hi [ve.sū. 3.2.11] ity adhikaraṇe sarveṣām eva vākyānāṁ sa-viśeṣa-paratvam eva darśitam asti | tathā hi tad-arthaḥ—sarva-karmā sarva-kāmaḥ sarva-gandhaḥ sarva-rasaḥ [chā.u. 3.14.3] ity-evam-ādikaṁ parasya brahmaṇaḥ sa-viśeṣatva-cihnam | asthūlam anaṇv-ahrasam adīrghaṁ [bṛ.ā.u. 3.8.8] ity-evam-ādikaṁ nirviśeṣatva-cihnam | tad etad ubhayaṁ cihnaṁ paramasya na sambhavati, virodhāt |",9
161,"sad eva saumyedam agra āsīt [chā.u. 6.2.1] ity atredaṁ-śabdena tasyāpi sattā tādātmyenāgre sthiter āmnātatvāt, na ca tad-upādhi-doṣeṇa tal-liptam | tasmin satāpi tena tad-asparśāt | apahata-pāpmā [chā.u. 8.1.5] ity-ādi-śruteḥ | tad-anantaram eka-vijñānena sarva-vijñāna-pratijñā ca sa-viśeṣatvam eva bodhayati |",6
162,"evaṁ jagad-upādānatvādi-vākyaṁ jagaj-jīva-tādātmya-vākyaṁ ca | atra nirviśeṣatve—sad eva somyedaṁ [chā.u. 6.2.1] ity upakrama-virodhaḥ | tad-avirodhas tu sad-idamor iva tayos tādātmyenaiva sāmānādhikaraṇād bhavati | tathā ca, sa-viśeṣatve eva sāmānādhikaraṇam | tathāgre paramātma-sandarbhākhye tṛtīya-sandarbhe vakṣyāmaḥ |",3
163,"sad evedam ity upakrama-virodhād eva ca nirupādhivat pratīyamāne, ekam evādvitīyaṁ brahma [chā.u. 6.2.2] ity atrāpi nedaṁ-śabda-vācyasyābhāvaṁ bodhayati | kiṁ tarhi idaṁ-śabda-vācyasyāpi tac-chaktitvam eva bodhayati | tatraikam ity anena jagad-upādānasya brahmaṇaḥ ekatvam eva, na tu paramāṇuvad bāhulyam | ",4
164,"advitīyam ity anena tasya sva-śakty-eka-sahāyatvaṁ, na tu kulālavan mṛttikādi-lakṣaṇa-vastv-antara-sāhāyyam iti gamyate | eva-kāro’trāsambhāvanā-nivṛtty-arthaḥ | tasyāvyaktasya tac-chaktitve’py upādhitva-pratyayo bahiraṅgatvād eveti jñeyam | tathopādhi-pratiṣedha-vākye—atha parā yayā tad-akṣaram adhigamyate, yat tad dṛśyam agrāhyaṁ [mu.u. 1.1.5] ity ādau, prākṛta-heya-guṇān pratiṣidhya nityatva-vibhutvādi-kalyāṇa-guṇa-yogo brahmaṇaḥ pratipādyate—nityaṁ vibhuṁ sarva-gataṁ [mu.u. 1.1.6] ity ādinā | evaṁ nirguṇaṁ nirañjanam ity-ādīnām api prākṛta-heya-guṇa-viṣaya-niṣedha-paratvam eva | sarvato-niṣedhe svābhyupagatāḥ sisādhayiṣitā nityatādayaś ca niṣiddhāḥ syuḥ | jñāna-mātra-svarūpa-vādinyo’pi brahmaṇo jñāna-svarūpatām abhidadhati | tathāpi tat-svarūpatva eva tasya jñātṛtvam astīti na nirviśeṣatvaṁ tat-tat-pratipāditam | evam ānando brahmety atrāpi jñeyam |",8
165,"kiṁ ca, tatra tatra brahma-śabdenaiva sa-viśeṣatvaṁ spaṣṭī-kṛtaṁ, bṛṁhaṇārthatvāt | ata eva ḥaṁ brahmaṇo vidvān [tai.u. 2.4.1] ity ādau bheda-nirdeśaś ca | yato vāco nivartante [tai.u. 2.6] ity ādi-vākyaṁ cālaukikatvād ānantyāc ca saṅgacchate | ata eva brahma te bruvāṇi, brahma-vid āpnoti param iti na virudhyate | ",7
166,"yatra hi dvaitam iva bhavati, tad-itara itaraṁ paśyati, yatra tv asya sarvam ātmaivābhūt, tat kena kaṁ paśyet ity ādau, neha nānāsti kiñcana, mṛtyoḥ sa mṛtyum āpnoti ya iha nāneva paśyati ity ādau ca jīva-māyayos tac-chaktitayā kṛtsnasya jagato brahma-kāryatayā sarveṣāṁ tad-antaryāmikatayā ca tad-ātmakatvenaikyāt | tat-pratyānīka-nānātvaṁ pratiṣidhyate | na tat sarvathā asya sarvam iti svarūpa-bhedāṅgīkārāt | bahu syāṁ prajāyeya [tai.u. 2.6.1] iti nirvikārasyaiva sato’cintyāśaktyā kārya-bhāva-bhedāṅgīkārāc ca | pratyakṣādi-sakala-pramāṇān avagataṁ brahmaṇo nānātvaṁ pratipādya tad eva pratiṣedha-vākyena bādhyata ity upahāsyam idam | [śrī-bhāṣya 1.1.1] ",9
167,"neha ity ādau | iha brahmaṇi yat kiñcanāsti, tan nānā nāsti, kintu svarūpātmakevety arthaḥ, nānā-śabda-vaiyarthyāt | ",2
168,"yatra nānyat paśyati, nānyac chṛṇoti, nānyad vijānāti sa bhūmā | atha yatrānyat paśyati, anyac chṛṇoti, anyad vijānāti, tad alpam | yo vai bhūmā, tad amṛtaṁ [chā.u. 7.24.1], atha yad alpaṁ tan martyam ity ādau ca | ayam arthaḥ—nānyaṁ paśytīti tan-mātra-darśanād avagamyate rūpavattvam, tathā nānyac chṛṇotīti śabdavattvaṁ ca tasya darśitam | etad apy upalakṣaṇaṁ, sparśādimattvaṁ ca jñeyam | sarva-gandhaḥ sarva-rasaḥ [chā.u. 3.14.4] ity-ādi-śruteḥ | evaṁ bahir-indriyeṣu sphūrtir darśitā | nānyad vijānātīti tathaivāntaḥkaraṇeṣu sphuratīty āha—tatrānya-darśanādi-niṣedhas tasyānanta-vivakṣayā, kṛtsnasya jagato’pi tad-vibhūty-antargatatva-vivakṣayā ca, śuddhe citte jagato’pi tad-vibhūti-rūpatvena yathārthāyāṁ sphūrtau na duḥkhadatvam | tad uktaṁ—mayā santuṣṭa-manasaḥ sarvāḥ sukha-mayā diśaḥ iti | ",18
169,"tathaiva vākya-śeṣaḥ— sa vā eṣa evaṁ paśyann evaṁ manvāna evaṁ vijānann ātma-ratir ātma-krīḍa ātma-mithuna ātmānandaḥ, sa svarāḍ bhavati tasya sarveṣu lokeṣu kāma-cāro bhavati | atha ye’nyathāto vidur anya-rājānas te kṣayya-lokā bhavanti teṣāṁ sarveṣu lokeṣv akāma-cāro bhavati [chā.u. 7.25.2] iti | tasmād atrāpi sa-viśeṣam eva pratipādyate | evam anyatrāpy unneyam | tasmāt sādhv eva vyākhyam—na sthānato’pi [ve.sū. 3.2.11] iti | na ca sa-viśeṣaṁ brahma nirviśeṣa-brahmaṇo bhinnam iti vaktavyaṁ pratiśākham ekam eva brahma sarvatra gīyata iti | ",5
170,"sarve vedā yat-padam āmananti [ka.u. 1.2.15] iti śruteḥ | tad etad apy āha—na bhedād iti cen, na, pratyekam atad-vacanāt [ve.sū. 3.2.12] | ata eva, ekam evādvitīyaṁ brahma ity eke paṭhanti | tad etad apy āha—api caivam eke [ve.sū. 3.2.13] iti | ",9
173,pramāṇeṣv anavasthānād vikalpāt sa virajyate || [bhā.pu. 11.19.17] ,2
179,"nanu nirbhede’pi tasmin nityaṁ sva-gata-bheda-pratītir api nithyaivāstu, śukti-rajatavad anirvacanīyatvāt, avidyā-tat-kāryāpohāvaśiṣṭa-tādṛśa-svarūpe’py anirvacanīyatve sarva-mūla-nāśāpatteḥ | na ca yatra yatra nirvaktum aśakyatvaṁ, tatra tatra mithyātvam iti vyāptir asti, brahmaṇy avyāpteḥ | anirukte’nilayane [tai.u. 2.7.1] ity ādi-śruteḥ | loke’pi mitho-virodha-guṇa-dhāritvenaiva yukty-asiddhatvād anirvacanīya-tridoṣa-ghnaika-vyaktauṣadhi-dravyādi-darśanena vyabhicāraḥ | ata eva acintyo hi maṇi-mantra-mahauṣadhīnāṁ prabhāva iti acintyāḥ khalu ye bhāvā na tāṁs tarkeṇa yojayet [ma.bhā.] ity uktam | tasmāt tadvad acintya-svabhāvatayā mitho-virodhi-dharmavad eva tat tattvam ity ucyatām | tatra tasya tādṛśatvājñāne vaidyaka-vidyānugata-tan-niṣedhakānubhavaḥ pramāṇam | prastutasyāpi vedaikānugata-vidvad-anubhava eva pramāṇam | tathā ca paiṅgī śrutiḥ—yo viruddho’viruddho manur amanur vāg avāg indro’nindraḥ pravṛttir apravṛttiḥ sa paramātmā iti | ata eva śruty-antaram—naiṣā tarkeṇa matir apaneyā [ka.u. 1.2.9] iti | evaṁ śrī-viṣṇu-purāṇe, yasmin brahmaṇi sarva-śakti-nilaye mānāni no mānināṁ niṣṭhāyai prabhavanti [vi.pu. 6.8.5] iti | nārada-pañcarātre ca, ",13
186,tasmai namo’nanta-guṇāya bhūmne || [bhā.pu. 6.4.31] iti ||,2
189,vacasām ātma-saṁvedyaṁ taj jñānaṁ brahma-saṁjñitam || [vi.pu. 6.7.53] ||,2
194,kathaṁ sargādi-kartṛtvaṁ brahmaṇo’bhyupagamyate || [vi.pu. 1.3.1] ||,2
198,bhavanti tapasāṁ śreṣṭha pāvakasya yathoṣṇatā || [vi.pu. 1.3.2] ||16|| iti |,2
199,"vyākhyaṁ ca śrīdhar-svāmibhiḥ—loke hi sarveṣāṁ bhāvānāṁ maṇi-mantrādīnāṁ śaktayo’cintyaṁ tarkāsahaṁ kāryānyathānupapatti-pramāṇakaṁ yaj jñānaṁ tasya gocarāḥ santi | yad vā, acintyāḥ bhinnābhinnatvādi-vikalpaiś cintayitum aśakyāḥ kevalam arthāpatti-jñāna-gocarāḥ santi | yata evam ato brahmaṇo’pi tās tathāvidhāḥ sargādyāḥ sargādi-hetu-bhūtā bhāva-śaktayaḥ svabhāva-siddhā śaktayaḥ santy eva, pāvakasya dāhakatvādi-śaktivat | ato guṇādi-hīnasyāpy acintya-śaktimattvāt brahmaṇaḥ sargādi-kartṛtvaṁ ghaṭata ity arthaḥ | śrutiś ca—na tasya kāryaṁ karaṇaṁ ca vidyate [śve.u. 6.8] ity ādiḥ, māyāṁ tu prakṛtiṁ vidyān māyinaṁ ca maheśvaraṁ [śve.u. 4.10] ity ādiś ca |",6
200,"yad vā, evaṁ yojanā—sarveṣāṁ bhāvānāṁ (maṇi-mantrādīnāṁ) pāvakasyoṣṇatā-śaktivad acintya-jñāna-gocarāḥ śaktayaḥ santy eva | brahmaṇaḥ punas tāḥ svabhāva-bhūtāḥ svarūpād abhinnā śaktayaḥ—parāsya śaktir vividhaiva śrūyate svābhāvikī jñāna-bala-kriyā ca [śve.u. 6.8] ity ādi śruteḥ | ato maṇi-mantrādibhir agny-auṣṇyavan na kenacid vihantuṁ śakyante | ata eva tasya niraṅkuśam aiśvaryaṁ—sa vā ayam asya sarvasya vaśī sarvasyeśānaḥ sarvasyādhipatiḥ [bṛ.ā.u. 4.4.22] ity ādi śruteḥ | ",5
201,"“tapasā śreṣṭha” iti sambodhanaṁ yā kācid api tapaḥ-śaktiḥ sā tasyaiveti sūcayati | yata evam ato brahmaṇo hetoḥ sargādyā bhavanti, nātra kācid anupapattir ity arthaḥ iti |",3
202,"atra māyāṁ tu prakṛtiṁ vidyāt [śve.u. 4.10] ity atra māyāyā api svabhāvatvam utkam, prakṛtes tat-paryāyatvāt | ata eva “māyinaṁ” iti nitya-yoga eva matv-arthīyaḥ | maheśvare māyāstīti maheśvaratvaṁ tu tasya māyātaḥ param iti vyaktam | uttarasyāṁ yojanāyāṁ māyāyāḥ svarūpād abhinnatvaṁ, bahiraṅgatve’pi tad-ekāśrayatvāt | tataḥ sutarām eva sā maheśvaratva-vyañjikānyā śaktiḥ svarūpa-bhūteti | tathā prathamāyāṁ yojanāyāṁ “sargādyāḥ” ity atra “ādyāḥ”-grahaṇena sthiti-pralaya-mayyo jagat-kāryāḥ śaktayo gṛhyante | svarūpaiśvaryādi-prakāśa-vṛttika-śaktayo’pi śaktitvenaikye’pi bahutva-nirdeśas tat-tad-vṛtti-bheda-vivakṣayā |",4
204,"yadi nirviśeṣa-jñāna-rūpa-brahmādhiṣṭhāna-bhrama-pratipādana-paraṁ śāstraṁ, tarhi nirguṇasya ity ādi codyam, śaktayaḥ ity ādi-parihāraś ca na ghaṭate | tathā hi sati nirguṇasya brahmaṇaḥ pāramārthikaḥ sargaḥ, api tu bhrama-kalpita iti codya-parihārau syātām | utpatty-ādi-kāryaṁ sattvādi-guṇa-yuktāparipūrṇaṁ karma-vaśyeṣu dṛṣṭam iti tat-tad-bhāva-rahitasya kathaṁ sambhavatīti codyam | dṛṣṭa-sakala-visajātīyasya brahmaṇo yathodita-svabhāvasyaiva jalādi-vijātīyasyāgny-āder auṣṇyādi-śakti-yogavat sarva-śakti-yogo na virudhyata iti parihāraḥ || [ve.sū. 1.1.1 śrī-bhāṣye, 88 anucchede] iti ||",2
205,"śrī-bhagavad-upaniṣatsu, na svabhāva-śakti-mattvenaivopadiṣṭaṁ—",2
217,jñānaṁ jñeyaṁ jñāna-gamyaṁ hṛdi sarvasya viṣṭhitam || [gītā 13.12-17] iti |,2
218,"evaṁ brahma-sūtre ca—śrutes tu śabda-mūlatvāt [ve.sū. 2.1.27] iti | ataḥ śakteḥ svābhāvikācintyatve sati tasya śaktitvam apy ajñāna-kalpitam iti nāṅgīkurvanti | yatrāsambhava-sambhāvayitrī dustarkā svābhāvikī śaktir nāsti, tatraiva tad-aṅgīkāropapatteḥ, gauravāpatteś ca |",3
221,"vivādādhyāsitram ajñānaṁ na jñāna-mātra-brahmāśrayam | ajñānatvāc chuktikādy-ajñānavat, jñātr-āśrayaṁ hi tat iti || brahma nājñānāśrayaḥ, jñātṛtva-virahād ghaṭādivat [ve.sū. 1.1.1 śrī-bhāṣye, 102 anucchede] ||",4
228,jñāni-jñāna-paricchedyā vande tām īśvarīṁ parām || [vi.pu. 1.19.76-7] iti |,2
229,"anayor arthaḥ—he sureśvara ! surādi-pālana-śakti-prakāśaka ! he sarvātman ! sarvādi-kāraṇatvena sajjananādi-śakti-nidhāna ! tavāparā para-svarūpāyāś cic-chakter itarā bahiraṅgā jīva-māyā guṇa-māyety-ākhyā yā śaktiḥ sarva-bhūteṣu sarveṣu jīveṣv adhikṛtya vartate, tasyai namaḥ | tasyāḥ sakāśād ātmānaṁ vidāyaṁ kartum iti bhāvaḥ | kathaṁ-bhūtā ? guṇāśrayā—guṇāḥ svayaṁ guṇa-sāmya-rūpāyā jaḍāyāḥ prakṛter vṛtti-viśeṣāḥ sattvādayas ta evāśrayo yasyā sā | māyā-śaktis tūrṇa-nābhir iva hi guṇāsāmyāvasthāt svaikadeśastha-kośa-viśeṣād guṇa-jālaṁ prakāśya tad āśritya ca tac cākacikya-mukha-baddhān kīṭān iva jīvān adhikaroti | śāśvatāyā iti svābhāvikatvaṁ vyaktam | asyāḥ prāk-kathanam etad-dvāraiva prathamata sānumeyety abhiprāyeṇa | ",18
230,"atha vācāṁ manasāṁ cātīto’tikrānto gocaro viṣayo yayā, sā yasmād aviśeṣaṇā dṛṣṭa-jāti-guṇādibhir viśeṣayitum aśakyā | evaṁ-bhūtā yā śaktis tām īśvarīm īśvarasya tavāntaraṅgatvād ardhāṅga-bhūtāṁ cic-chaktir ātma-māyeti nāmnīm | parāṁ parasyā bahiraṅgāyā āśraya-bhūtāṁ vande staumi | tām anusartum iti bhāvaḥ | ",13
231,"nanv evaṁ-bhūtā katham astīti jñāyate ? tatrāha—jñāti-jñāna-paricchedyeti, jñāninām aśuddha-jīvānāṁ jāti-śabdādi-viṣayāṇi prādeśikāni jñānāni, taiḥ paricchedyā, sarvataḥ prasaradbhir nirjharodakair mahā-sarovat sarva-gatatvenāvagamyā | vastutas tasyā eva sarva-pravartakatvād idam uktam—prāṇasya prāṇam uta cakṣuṣaś cakṣur uta śrotrasya śrotram annasyānnaṁ manaso manaḥ [bṛ.ā.u. 4.4.17] iti śruteḥ | ",5
232,"yad vā, jñānī jīvaḥ, jñānaṁ ca, tad ubhayam api paricchedyaṁ bāhyaṁ ghaṭādivat prakāśyaṁ yasyā sā | tam eva bhāntam anubhāti sarvaṁ [śve.u. 6.14] ity ādi-śruteḥ | ",3
233,"kiṁ vā, jñānina ā-brahma-stamba-paryantā ye jīvās teṣāṁ yaj jñānaṁ, jñānopalakṣitā sarvāpi bāhyābhyantara-ceṣṭā tat paricchedyaṁ pravartanīyaṁ yayā sā, ko hy evānyāt kaḥ prāṇyāt, yad eṣa ākāśa ānando na syāt [tai.u. 2.7.1] iti śruteḥ | ",3
234,"athavā, jñānī śuddho jīvas tasya yan nijaṁ jñānaṁ pramātrādīnāṁ sākṣitvādhyāsyatā mātra-pratītya ca māyā-mohitatva-liṅgāvagatācchanna-sva-jñānatvena ca kaivalye tad-abhāve svarūpa-sukhāsphūrti-doṣa-prasaṅgena ca, na hi draṣṭur dṛṣṭer viparilopo vidyate [bṛ.ā.u. 4.2.32] ity-ādi-śrutyā ca svarūpa-bhūtaṁ lakṣyate | tena jñānena paricchedya yasmāt tathā-bhūta-jñānopalakṣitā svarūpa-śaktiḥ śuddha-jīva-brahmaṇi dṛśyate | tasmāt parasmin brahmaṇi tu sānantātmikaiva vartata iti sambhāvanīyety arthaḥ | yathā gabhasti-leśe dṛṣṭā śaktir gabhasti-mālinīti, ya ātmānam antaro yamayati [śata.brā. 14.6.7.30] iti śruter iti | ",5
235,"yad vā, jñānī sṛṣṭy-ādi-vidyā-nidhiḥ parameśvaras tasya yan nijaṁ jñānaṁ, tena paricchedyā—avagamyā sṛṣṭi-sthiti-saṁhārādi-darśanāt tasmin yā śaktir lakṣyate, yaiva ca māyeti gīyate, sā tasya mantrādi-vidām iva vidyā-viśeṣa eva | tat-sādṛśyāt svābhāvikatvaṁ tv atra viśeṣaḥ | tatas tasyā vidyā-viśeṣatve, vidyāyāś ca puruṣasya nija-jñāna-dhāryatve, tan-nija-jñānasya tāvan-mātra-dhārakatāyām evāsamāptatve ca vaśīkṛta-māyasya parameśvarasya yan nijaṁ jñānaṁ, tan māyā māyikaṁ vā na bhavati | tasmāt tenaiva svarūpa-bhūta-jñānena tad-ātmikā śaktir lakṣyate—māyāṁ tu prakṛtiṁ vidyān māyinaṁ ca maheśvaraṁ [śve.u. 4.10] iti śruteḥ | idaṁ vā ekasminn eva svarūpe jñānīti jñānam iti ca paricchedyaṁ yayā sā | pūrvavad vā [ve.sū. 3.2.30] iti nyāyāt | sa bhagavaḥ kasmin pratiṣṭhita iti ? sve mahimni [chā.u. 7.24.1] iti śruteḥ | itthaṁ vā, jñānī vidvān, tasya jñānenānubhavena paricchedyā avagamyā | vaikuṇṭhādiṣu śrī-bhagavatas tat-tan-nija-vaibhavānāṁ śuddhānanda-vilāsa-mātratāṁ prati pramāṇena vidvad-anubhavenaiva prameyety arthaḥ, te dhyāna-yogānugatā apaśyan, devātma-śaktiṁ sva-guṇair nigūḍhāṁ [śve.u. 1.3] iti śruteḥ | tad evam antaraṅgāpara-paryāyā svarūpa-śaktir darśitā |",9
239,"iti caturveda-śikhāyāṁ [ve.sū. 3.2.38 mādhva-bhāṣya-dhṛtāyām] māyā-śabdasya dvidhā vṛttir ināṁuttam | tasyā ekasyā eva svarūpa-śakter vṛtti-bhedena bhedā api svīkṛtāḥ—parāsya śaktir vividhaiva śrūyate [śve.u. 6.8] iti śruteḥ | tathā ca, ",3
242,"iti caturveda-śikhāyāṁ [ve.sū. 2.1.30 mādhva-bhāṣya-dhṛtāyām], aśrutaṁ śrotṛ adṛṣṭaṁ draṣṭṛ ity ādir anyatra [bṛ.ā.u. 3.7.27, 3.8.11, ve.sū. 1.3.10 dhṛta-mādhva-bhāṣya-dhṛtāyām] | ata eva brahma-sāyujya-pratipādikā mādhyandina-śrutir api tasya sarva-śaktimattvaṁ svarūpa-siddham evety aṅgīkaroti, sa vā eṣa brahma-niṣṭha idaṁ śarīraṁ martyam atisṛtya brahmābhisampadya brahmaṇā paśyati, brahmaṇā śṛṇoti, brahmaṇaivedaṁ sarvam anubhavati [ve.sū. 4.4.5 mādhva-bhāṣya-dhṛtā śrutiḥ] iti | eka-vijñānena sarva-vijñāna-pratijñā ca tathaiva kalpyate, yenāśrutaṁ śrutaṁ bhavaty amataṁ matam avijñātaṁ vijñātaṁ [chā.u. 6.1.3] iti vākyāntaraṁ ca | sarvasya tādṛśa-tan-nija-śakti-vṛndānugatatvān nirviśeṣa-vastu-jñāne sarva-jñānāsambhavāc ca | ata eva sa brahma-vidyāṁ sarva-vidyā-pratiṣṭhām atharvāya jyeṣṭha-putrāya prāha [mu.u. 1.1.1] iti cānyatra, yathā, somyaikena mṛt-piṇḍena sarvaṁ mṛṇ-mayaṁ vijñātaṁ [chā.u. 6.1.4] iti dṛṣṭānto’pi | ekasmin mṛt-piṇḍe ghaṭa-śarāvādi-vikārān āvirbhāvya, darśanayā tat-tad-vijñāna-sambhavāt sat-kārya-vādāṅgīkārāc ca | mṛd-vikārasya rajju-sarpādivad asatyatvaṁ śuśrūṣor asiddham iti vivarta-vādaś ca na tac-chruti-svāramya-siddhaḥ | tasmāt sādhūktaṁ śrī-parāśareṇa—sarva-śakti-nilaye [vi.pu. 6.8.57] iti |",14
