paragraph_index,original_iast,run_count
364,"tayor antarvartī paramātmaiva na jīvaḥ | kutaḥ ? tad ity ādeḥ | iha prakaraṇe’pahata-pāpmatvādīnāṁ tad-dharmāṇāṁ nigadāt | apahata-pāpmatvam apahata-karmatvaṁ karma-vaśyatā-gandha-rāhityam iti yāvat | na caitat karma-vaśye jīve sambhavet | na cautpattikaṁ loka-kāmeśitṛtvādi | nāpi phala-dātṛtvaṁ tatra mukhyam | na copāsyatāyāḥ pāravaśyam | yat tu deha-sambandhāt jīvo’sāv ity uktaṁ, tan na puruṣa-sūktādiṣu—vedāham etaṁ puruṣaṁ mahāntam āditya-varṇaḥ tamasaḥ parastāt ity ādinā tasyātma-bhūta-divya-rūpa-śravaṇāt ||20||",3
370,bheda-vyapadeśāc cānyaḥ ||,2
374,ya āditye tiṣṭhann ādityād antaro yam ādityo na veda yasyādityaḥ śarīraṁ ya ādityam antaro yamayaty eṣa ta ātmāntaryāmy amṛtaḥ iti bṛhad-āraṇyake |,2
381,8. ākāśādhikaraṇam,2
387,asya lokasya kā gatir ity ākāśa iti hovāca | sarvāṇi ha vā imāni bhūtāny ākāśād eva samutpadyante | ākāśaṁ pratyastaṁ yanty ākāśaḥ ... parāyaṇam [chā.u. 1.9.1] iti | ,2
391,ākāśas tal-liṅgāt ||,2
393,brahmaiva sa na viyat | kutaḥ ? tal-liṅgāt | sarva-bhūtotpādanatvādi-lakṣaṇa-brahma-liṅgād ity arthaḥ | etad uktaṁ bhavati—sarvāṇīty asaṅkucita-sarva-śabdād viyat-sahita-sarva-bhūtotpatti-hetutvam avagatam | na ca tad viyat-pakṣe sambhavet svasya sva-hetutvābhāvāt | ākāśād evety eva-kāreṇa hetv-antaraṁ ca nirastam | etad api na tat-pakṣe | mṛdāder ghaṭādi-hetor dṛṣṭavān | brahma-pakṣe tu saṅgatimat tasyaiva sarva-śaktimataḥ sarva-svarūpatvāt | yadyapy ākāśa-śabdas tatra rūḍhas tathāpi śrauta-rūḍhito brahmaṇi prayujyate baliṣṭhatvād iti ||22||,3
399,9. prāṇādhikaraṇam,2
403,katamā sā devateti | prāṇa iti hovāca | sarvāṇi ha vā imāni bhūtāni prāṇam evābhisaṁviśanti prāṇam abhyujjihate [chā.u. 1.11.5] iti tatraiva śrūyate | ,2
407,ata eva prāṇaḥ ||,2
420,atha yad ataḥ paro divo jyotir dīpyate viśataḥ pṛṣṭheṣu sarvataḥ pṛṣṭheṣv anuttameṣūttameṣu lokeṣu idaṁ vāva tad yad idam asminn antaḥ puruṣe jyotir [chā.u. 3.13.7] iti | ,2
424,jyotiś caraṇābhidhānāt ||,2
426,"jyotir atra brahmaiva grāhyam | kutaḥ ? caraṇeti | tāvān asya mahimā tato jyāyāṁś ca puruṣaḥ pādo’sya sarvā bhūtāni tripādasyāmṛtaṁ divi [chā.u. 3.12.6] iti pūrvatra dyu-sambandhinaḥ sarva-bhūta-pādatvokteḥ | idam atra tattvaṁ, pūrvaṁ hi pādo’syeti catuṣpād brahma prakṛtaṁ tad eveha yad iti yac-chabdenānuvartitam ity asannidhi-bhaṅgād ubhayatra dyu-sambandha-śravaṇāviśeṣāc ca nikhila-tejasvī harir eva jyotir, na tv ādityādir iti ||24||",3
434,"chando’bhidānān neti cen, na, ",2
435,tathā ceto’rpaṇa-nigadāt tathā hi darśanam || ,2
437,"nanu, gāyatrī vā īdaṁ sarvaṁ bhūtaṁ yad idaṁ kiṁ ca [chā.u. 3.12.1] ity upakramya tām eva bhūta-vāk-pṛthivī-śarīra-hṛdaya-prabhedair vyākhyāya, saiṣā catuṣpadā ṣaḍ-vidhā gāyatrī tad etad ṛcābhyanūktam | tāvān asya mahimā [chā.u. 3.12.5-6] iti tasyām eva vyākhyāta-rūpāyām udāhṛto mantraḥ katham akasmāc catuṣpād brahmābhidadhyāt | tasmād gāyatryākhyasya chandasas tatrābhidhānān na brahma prakṛtam iti cen, na | kutaḥ ? tatheti | tathā gāyatr-ātmanāvatīrṇe brahmaṇi ceto’rpaṇasya dhyānasya tatra nigadād upadeśād ity arthaḥ | tathā ssati hi gāyatrī vā idaṁ sarvam iti darśanaṁ saṅatimat syād anyathā pīḍyateti gāyatryā brahmatve pramāṇaṁ darśitaṁ bhavati ||25||",9
445,bhūtādi-pāda-vyapadeśopapatteś caivam ||,2
447,evaṁ brahmaiva gāyatrīti mantavyam | kutaḥ ? bhūtādīti bhūtādīni nirdiśyāha—saiṣā catuṣpadeti | tasya brahmatvābhāve tat-pādatva-vyapadeśāsiddher ity arthaḥ | tasmād asti pūrvasmin vākye prakṛtaṁ brahma tad eveha yad ity anuvartamānād dyu-saṁbandhena pratyabhijñānāc ca parāmṛṣṭam iti ||26||,3
455,"upadeśa-bhedān neti cen, nobhayasminn apy avirodhāt ||",2
457,"nanu tripādasyāmṛtaṁ divīti saptamyā dyaur ādhāratvenopadiṣṭā | iha punaḥ paro diva [chā.u. 3.13.7] iti pañcamyā maryādātvena ity evam upadeśa-bhedān na tasyeha pratyabhijñeti cen, na | kutaḥ ? ubhayeti | ubhayasminn api saptamy-ante copadeśe na virudhyate | yathā loke vṛkṣāgra-stho’pi śuka ubhayathopadiśyamāno dṛśyate—vṛkṣāgre śuko vṛkṣāgrāt parataḥ śuka iti | sa copadeśa-hede’py arthaikyān na virudhyate tadvat ||27||",3
466,kauṣītaki-brāhmaṇe—pratardano ha vai daivodāsir indrasya priyaṁ dhāmopajagāma yuddhena ca ity upakramyendra-pratardanākhyāyikā śrūyate | tatra pratardanena hitatamaṁ varaṁ pṛṣṭa indras tam upadiśati—prāṇo’smi prajñātmā taṁ māmāyur amṛtam upāssva [kau.brā. 3.2] iti | ,6
470,prāṇas tathānugamāt ||,2
472,"tan-nirdiṣṭaḥ paramātmaiva na jīvaḥ | kutaḥ ? tatheti | tat prakṛtasya tasya, sa eṣa prāṇa eva prajñātmānando’jaro’mṛta [kau.brā. 3.9] ity ānandādi-śabda-vācyatvenānugamāt ||28||",4
478,nanu noktaṁ yujyate vaktṛ-svarūpa-nirūpaṇāt | mām eva vijānīhi ity upakramya prāṇo’smi [kau.brā. 3.2] iti vaktā khalu indraḥ | tena triśīrṣāṇaṁ tvāṣṭram ahana-marun-mukhān ṛṣīn śālā-vṛkebhyaḥ prāyaccham ity ādinā vijñāta-jīva-bhāvasya svasyaivopāsyatvenopadeśāt | upakramānurodhenānandāder apy upasaṁhāra-gatasya jīva-paratayā neyatvāc ca | prāṇe’smītīndra-devataiva tattvenopāsitum upadiśyate vācaṁ dhenum upāsīta [bṛ.ā.u. 4.8.1] itivat | balādhiṣṭhātṛtvāc ca tasya tathopadeśaḥ | prāṇo vai balam [bṛ.ā.u. 4.14.4] iti hi vadanti | tasmāj jīvo’yam ity ākṣipya pariharati | ,13
480,na vaktur ātmopadeśād iti ced ,2
481,adhyātma-sambandha-bhūmā hy asmin ||,2
483,"adhyātma-saṁbandhaḥ paramātmaikānta-dharma-sambandhas tasya bhūmā bahutvam asmin prakaraṇe hi yasmād dṛśyate’taḥ paramātmaiva sa bodhyaḥ | tathā hi, hitatamaṁ varaṁ kila mokṣāpty-upāyaḥ | tat-karmatvaṁ mām upāssva iti prāṇa-śabditasya pratīyate | eṣa eva sādhu karma kārayati ity ādinā sarva-karma-kārayitṛtvam | tad yathā rathasyāreṣu nemir arpitā nābhāvarā arpitā evam evaitā bhūta-mātrāḥ prajñā-mātrāsv arpitāḥ | prajñā-mātrāḥ prāṇe’rpitāḥ iti jaḍa-cetanātmaka-samastādhāratvaṁ ca | evaṁ sa eṣa prāṇa eva prajñātmānando’jaro’mṛtaḥ | eṣa lokādhipatir eṣa sarveśvaraḥ ity ānandātmakatvādi ca | tad etad dharma-jātaṁ paramātmany eva sambhavati nāyatreti ||29||",7
493,śāstra-dṛṣṭyā tūpadeśo vāma-devavat ||,2
495,tu-śabdaḥ sandeha-hānau | vijñāta-jīva-bhāvenāpīndreṇa mām eva vijānīhi mām upāssva ity upāsya-brahma-rūpatayā yo’yaṁ svopadeśaḥ kṛtaḥ sa śāstra-dṛṣṭyaiva sambhavati netarathā | śāstraṁ khalu yad vṛttir yad-āyattā taṁ tādrūpyeṇa upadiśati | na vai vāco na cakṣūṁṣi na śrotrāṇi na manāṁsīty ācakṣate prāṇa ity evācakṣate prāṇo he evaitāni sarvāṇi bhavati iti chāndogya-śrutiḥ | prāṇāyatta-vṛttikatvād indriyāṇi prāṇa-rūpatayā nirdiśati | tathā caivaṁ viduṣo vaktuḥ sva-prajñāṁ sva-vineye sañcicārayiṣor mām eva vijānīhīty ādy-upadeśo yathā svaṁ brahmāyatta-vṛttikam asau na vidyād iti | ,5
497,dṛṣṭāntam āha—vāmeti | yathā bṛhad-āraṇyake—tad dhaitat paśyann ṛṣir vāma-devaḥ pratipede’haṁ manur abhavaṁ sūryaś ca [bṛ.ā.u. 1.4.10] iti | sva-vṛtti-hetuṁ brahma nirdiśya tad-ekārthena manv-ādīn vāma-devo vyapadiśati tathendro’pi svam iti | smṛtiś ca tad vyāpyasya tādrūpyam abhidhatte—,3
499,yo’yaṁ tavāgato deva-samīpaṁ devatā-gaṇaḥ |,2
500,sa tvam eva jagat-sraṣṭā yataḥ sarva-gato bhavān || [vi.pu. 1.9.69] iti |,2
502,sarvaṁ samāpnoṣi tato’si sarva [gītā 11.40] iti ca | loke’pi sthānam atyaikyād aikyaṁ vadanti | gāvaḥ sāyam ekatāṁ yāntīti | vivadamānā nṛpās tāṁ yātāra iti ca ||30||,2
508,"nanv astu brahmaikānta-dharma-sambandha-bhūmā tathāpy etad-vākyaṁ brahma-param iti na śakyaṁ niyantum | na vācaṁ vijijñāsīta vaktāraṁ vidyāt [kau.u. 3.8], tri-śīrṣāṇaṁ tvāṣṭram ahanam ity ādi jīva-liṅgāt | yāvad dhy asmiñ śarīre prāṇo vasati tāvad āyuḥ, atha khalu prāṇa eva prajñātmā idaṁ śarīraṁ parigṛhyotthāpayati [kau.u. 2.2] iti mukhya-prāṇa-liṅgāc ca | evaṁ yo vai prāṇaḥ sā prajñā yā vai prajñā sa prāṇaḥ saha hy etāv asmiñ śarīre vasataḥ sahotkrāmataḥ [kau.u. 2.3] ity api jīvādy-uktau na bādhakam | pravṛtti-nivṛtti-sāhityena dvayor aikyopacārāt | tasmāt trayam upāsyam iti tad etan nirākartum āha—",11
510,"jīva-mukhya-prāṇa-liṅgān neti cen, na,",2
511,"upāsā-traividhyād, āśritatvād, iha tad-yogāt || ",2
519,nanu prāṇādi-śabdābhyāṁ dharmi-pratipādanāt kathaṁ dharma-paratvaṁ ? maivaṁ dharma-pratipādane’pi dharmiṇaḥ pratipatter ubhayor aikarūpyāt | prāṇe’smi prajñātmeti śakti-dvaya-dharmakatayā nirdiṣṭasya punar dharma-rūpasya praśaṁsā | yo vai prāṇaḥ sa prajñā iti | tasmād brahmaivātra indra-prāṇa-prajñādi-śabdair avagantavyam iti |,3
539,sarvaṁ khalv idaṁ brahma taj -jalān iti śānta upāsīta | atha khalu kratumayaḥ puruṣo yathākratur asmiṁl loke puruṣo bhavati tathetaḥ pretya bhavati sa kratuṁ kurvīta | manomayaḥ prāṇa-śarīro bhā-rūpaḥ satya-saṁkalpa ākāśātmā sarva-karmā sarva-kāmaḥ sarva-gandhaḥ sarva-rasaḥ sarvam idam abhyatto’vākyanādaraḥ [chā.u. 3.14.1-2] ity ādi | ,2
541,"tatra saṁśayaḥ—manomayatvādiguṇair upāsyo jīva uta paramātmā ? iti | tatra manaḥ-prāṇayor jīvopakaraṇatvāt, aprāṇo hy amanāḥ śubhraḥ iti paramātmanas tan-niṣedhāt tadvān jīvo’yaṁ syāt | na ca sarvaṁ khalv idaṁ brahma iti pūrva-nirdiṣṭaṁ brahmātra grahītuṁ śakyaṁ, tasya vākyasyopāsty upakaraṇa-śānti-vidhi-paratvāt | śānti-niṣpattaye sarvasya brahmātmatvopadeśaḥ | evaṁ jīve niścite antimo brahma-śabdo’py etat-paraṁ syād ity evaṁ prāpte—",3
543,sarvatra-prasiddhopadeśāt ||,2
545,"sa khalv ayaṁ paramātmaiva, na jīvaḥ | kutaḥ sarvatra vedānte prasiddhasya jagaj-janmādi-hetutā-rūpasya tad-ekānta-dharmasyātrāpi vākye taj-jalān ity upadeśāt | yadyapy upakrama-vākye śānti-vivakṣayā, na tu sva-vivakṣayā brahma nirdiṣṭaṁ tathāpy upadiṣṭe manomayatvādike tat-sannidhāsyati | kratur upāsanā | manomayaḥ śuddha-mano-grāhyaḥ, manasaivānudraṣṭavya iti śruty-antarāt | yato vāca ity ādi kṛta-pratiṣedhas tu pāmarāgocaratvāt kārtsnyāgocaratvāc ceti tattva-vidaḥ | prāṇa-śarīratvaṁ tan-niyantṛtvāt preṣṭha-mūrtitvād ity eke | aprāṇo hy amanā iti tu tad-anadhīna-sthiti-jñānatvāt prākṛta-viṣayo vā | manovān ity anīdavātam iti ca śruty-antarāt | apare tu, manomayaḥ prāṇa-śarīra-netā [mu.u. 2.2.7], sa eṣo’ntar-hṛdaya ākāśas tasminn ayaṁ puruṣo manomayo’mṛtamayo hiraṇmayaḥ, hṛdā manīṣā manasābhikḷpto ya etad vidur amṛtās te bhavanti, prāṇasya prāṇa ity ādiṣu sarveṣu vedānteṣu prasiddhasya manomayatvāder ihāpy upadeśāt paramātmaiva manomaya iti vācakhyuḥ ||1||",19
551,vivakṣita-guṇopapatteś ca ||,2
553,"manomayaḥ prāṇa-śarīro bhā-rūpaḥ ity ādinā ye guṇā vivakṣitās te hi parasminn evopapadyante, na tu jīve ||2||",2
559,anupapattes tu na śārīraḥ ||,2
567,karma-kartṛtva-vyapadeśāc ca ||,2
569,etam itaḥ pretyābhisaṁbhavitāsmi iti śruter etam iti prakṛtaṁ manomayaṁ karmatvena prāpyatvena vyapadiśati | śārīraṁ tv abhisaṁbhavitāsmīti kartṛtveneti kartuḥ śārīrād vilakṣaṇaḥ karma-bhūto manomayaḥ pareśaḥ | abhisambhavatir milanārthaḥ sambhūyāmbhodhim abhyeti nagāpagety ādi prayogāt ||4||,2
575,śabda-viśeṣāt ||,2
577,"eṣa me ātmāntar hṛdaye [chā.u. 3.14.3] iti paṭhyantena śabdena śārīra upāsako nirdiśyate, manomayas tūpāsyaḥ prathamāntena | bhinna-vibhaktikayoḥ śabdayor artha-bhedena bhāvyam | tathā ca śārīrād upāsakād anyo manomaya upāsya iti ||5||",2
583,smṛteś ca ||,2
585,īśvaraḥ sarva-bhūtānāṁ hṛd-deśe’rjuna tiṣṭhati | ,2
586,bhrāmayan sarva-bhūtāni yantrārūḍhāni māyayā || [gītā 18.61] ,2
594,nanu eṣa me ātmāntar-hṛdaye’ṇīyān brīher vā yavād vā [chā.u. 3.14.3] ity alpa-sthānatva-śruter aṇīyastvopadeśāc ca jīva eva mano-mayo na tv īśa ity āśaṅkā-nirāsāyāha—,3
596,arbhakaukastvāt tad-vyapadeśāc ca neti cen na nicāyyatvād evaṁ vyomavac ca ||,2
598,hetu-yugmān manomayo neśvara iti na vācyam | atraiva jyāyān pṛthivī jyāyān antarikṣāt ity ādinā vyoma-vadasya vibhutvābhidhānāt | kathaṁ tarhi tad-yugmaṁ saṅgacchate | tatrāha—nicāyyatvād evam iti | evaṁ mitatvenoktir nicāyyatvāt hṛd-upāsyatvāt | ayam atra niṣkarṣaḥ—vibhor api parasya yad aṇutvaṁ prādeśa-mātratvādi ca tat kvacit bhāktaṁ kvacit tu mukhyam | tatrādyaṁ smṛti-sthāna-hṛn-mānasya smaryamāṇe sthānāni tasminn upacārāt | anyaṁ tu tādṛśasyāpi tasya bhaktānugrāhiṇo'cintya-śakti-yoginas tathā tathābhivyakteḥ | ekam eva svarūpaṁ bhakteṣu nānā-vidhaṁ sphurati—eko'pi san bahudhā yo'vabhāti iti śravaṇāt | vibhutve saty apy aṇutvādikam acintya-śakti-yogāt ||7||,5
606,"sambhoga-prāptir iti cen, na, vaiśeṣyāt ||",2
608,"iha samiti sahārthe vartate saṁvāda-śabdavat | sambhogaḥ saha bhogas tat-prāptir neśvarasya | kutaḥ ? vaiśeṣyāt | ayam abhiprāyaḥ | na hi deha-sambandha-mātraṁ taad-upabhoga-hetuḥ, kintu karma-pāratantryam eva | tac ca na tasyāsti, anaśnann anyo'bhicākaśīti śravaṇāt | na māṁ karmāṇi limpanti na me karma-phale spṛhā [gītā 4.14] iti smṛtiś ceti | kaṭha-vallyāṁ paṭhyate—",5
610,yasyā brahma ca kṣatraṁ ca ubhe bhavata odanaḥ |,2
611,mṛtyur yasyopasecanaṁ ka itthā veda yatra saḥ || [ka.u. 1.2.25] iti ||8||,2
619,"atra kaścid odanopasecana-śabda-sūcito'ttā pratīyate | sa kim agnir uta jīvaḥ paro veti bhavati saṁśayaḥ | viśeṣāniścayāt trayāṇāṁ praśnottara-sattvāc ca kiṁ tāvat prāptaṁ agnir atteti | agnir annād iti śruteḥ prasiddeś ca | jīvo vā bhavet | adanasya karma-nimittatvāt karmiṇo jīvasya tat sambhavati, na tu karma-śūnyasya | evam abhipretya śrutir api tayor adanānadane darśayati—tayor anyaḥ pippalam ity ādinā | tasmāt jīvo'yam iti prāptau—",5
621,attā carācara-grahaṇāt ||,2
629,prakaraṇāc ca ||,2
631,aṇor aṇīyān mahato mahīyān ity ādibhir hi para eva prakṛtaḥ | attāsi lokasya carācarasya iti smṛter api cainaṁ samuccīyate ||10||,4
642,ṛtaṁ pibantau sukṛtasya loke ,2
643,guhāṁ praviṣṭau parame parād dharṣe |,2
644,chāyātapau brahma-vido vadanti ,2
645,pañcāgnayo ye ca tri-nāciketā || [ka.u. 1.3.1] iti śrutam |,2
649,guhāṁ praviṣṭāv ātmānau hi tad-darśanāt ||,2
653,yā prāṇena sambhavaty aditir devatā-mayī |,2
654,guhāṁ praviśya tiṣṭhantīṁ yā bhūtebhir vyajāyata || [ka.u. 2.1.7] iti |,2
656,taṁ durdarśaṁ gūḍham anupraviṣṭaṁ,2
657,guhāhitaṁ gahvareṣṭhaṁ purāṇam |,2
658,adhyātma-yogādhigamena devaṁ,2
659,matvā dhīro harṣa-śokau jahāti || [ka.u. 1.2.12],2
667,viśeṣaṇāc ca ||,2
669,"asyāṁ prakriyāyāṁ jīveśāv eva mantṛtva-mantavyatvādi-bhāvena viśeṣato vijñāyete | taṁ durdarśam iti pūrvasmin granthe mantṛtva-mantavyābhyām etāv eva viśeṣitau | ihāpi vākye chāyātapāv ity ajñatva-vijñatvābhyāṁ, ",3
671,vijñāna-sārathir yas tu manaḥ pragrahavān naraḥ |,2
672,so’dhvanaḥ pāram āpnoti tad viṣṇoḥ paramaṁ padam || [ka.u. 1.3.9],2
683,chāndogye ya eṣo’kṣiṇi puruṣo dṛśyata eṣa ātmeti hovācaitad amṛtam abhayam etad brahmeti tad yadyapy asmin sarpir vodakaṁ vā siñcati vartmanī eva gacchati | etaṁ saṁyad vāma ity ācakṣata etaṁ hi sarvāṇi vāmāny abhisaṁyanti [chā.u. 4.15.1-2] ity ādi śrūyate | tatra saṁśayaḥ—kim ayaṁ puruṣaḥ pratibimbaḥ kiṁ vā devatātmā āho svit jīva utāho paramātmeti | ādyaḥ syāt akṣy-ādhāratva-dṛśyatvayos tatra sattvāt | dvitīyo vā raśmibhir eṣo’smin pratiṣṭhita [bṛ.ā.u. 5.5.2] iti bṛhad-āraṇyakāt | kiṁ vā tṛtīyaḥ syāt sa hi cakṣuṣā rūpaṁ paśyaṁs tatra sannihito bhavati | tasmād eṣām anyatamo’yam ity asyāṁ prāptau—,5
685,antara upapatteḥ ||,2
693,sthānādi-vyapadeśāc ca ||,2
695,yaś cakṣuṣi tiṣṭhan [bṛ.ā.u. 3.7.18] ity ādinā cakṣuṣi sthiti-niyamanādikaṁ paramātmana evoktaṁ bṛhad-āraṇyake ||14||,2
701,sukha-viśiṣṭābhidhānād eva ca ||,2
703,prāṇo brahma kaṁ brahma khaṁ brahma [chā.u. 4.10.4] ity aparicchinna-sukha-viśiṣṭaṁ yad brahma prakrāntaṁ tasyaiva punar atrāpy akṣi-stha-vākye nigadāc ca prakṛta-grahaṇaṁ nyāyyam | āntarāliky-agni-vidyā tu brahmavidyāṅgaṁ bhavet | iha viśiṣṭayoktyā jñānādi-śabdānāṁ dharmi-paratvaṁ ca vyākhyātam ||15||,2
709,śrutopaniṣatka-gaty-abhidhānāc ca ||,2
711,"upaniṣadaṁ śrutavato'dhigata-rahasyasya śruty-antare yā devayānākhya-gatir uktā maivehākṣi-puruṣa-vida upakośalasyocyate, arciṣam abhisambhavati ity ādinā | tasmāc ca tathā ||16||",3
719,anavasthiter asambhāvāc ca netaraḥ ||,2
730,"bṛhad-āraṇyake śrūyate—yaḥ pṛthivyāṁ tiṣṭhan pṛthivyā antaro yaṁ pṛthivī na veda yasya pṛthivī śarīraṁ yaḥ pṛthivīm antaro yamayaty eṣa ta ātmāntaryāmy amṛtaḥ [bṛ.ā.u. 3.7.3] iti | atra pṛthivy-ādy-antaḥ-stho yamayitā pratītaḥ, sa kiṁ pradhānaṁ jīvaḥ paro veti saṁśaye pradhānam iti tāvat prāptaṁ, tad-antaḥ-sthatvādes tatra sambhavāt | kāraṇaṁ hi kārye’nusyūtaṁ tasya niyantṛ ca bhavati | prīti-pradatvād ātmatvaṁ tatropacaritaṁ vyāpti-yogād vā nityatvād amṛtaṁ ca tad iti | jīvo vā kaścid yogī sa syāt sarvāntaḥ-praveśanāntardhāna-śaktibhyāṁ niyantṛtvādṛṣṭatvādes tatra yogāt | ātmatvāmṛtatve ca tasya mukhye tasmāt pradhāna-jīvayor ektaraḥ sa iti prāpte—",5
732,antaryāmy adhidaivādiṣu tad-dharma-vyapadeśāt ||,2
740,na ca smārtam atad-dharmābhilāpāt ||,2
742,"ukta-hetubhyaḥ smārtaṁ pradhānaṁ antaryāmīti na vācyam | kutaḥ ? atad iti | dṛṣṭo draṣṭā, aśrutaḥ śrotā, amato mantā, avijñato vijñātā | nānyo’to’sti draṣṭā nānyo’to’sti śrotā nānyo’to’sti mantā nānyo’to’sti vijñātaiṣa ta ātmā’antaryāmy amṛto'to’nyat smārtam [bṛ.ā.u. 3.7.23] iti vākya-śeṣa-śrīānāṁ draṣṭṛtvādīnāṁ tasminn asambhavāt ||19||",5
748,śārīraś cobhaye’pi hi bhedenaivanam adhīyate ||,2
750,"nety anuvartate | ukta-hetubhyaḥ śārīro yogi-jīvo’ntaryāmīti na vācyam | kutaḥ ? hi yasmāt ubhaye kāṇva-mādhyandināś cainam antaryāmito bhedenādhīyante | “yo vijñānam antaro yamayati” iti, “ya ātmānam antaro yamayati” iti ca niyamya-niyantṛtva-bhāvena bhedaṁ tayoḥ paṭhantīty arthaḥ | tasmāt sa śrī-harir eva | subālopaniṣadi tu pṛthivy-ādīnāṁ avyaktākṣarāmṛtānāṁ śrī-nārāyaṇo’ntaryāmīti kaṭhaiḥ paṭhitam | antaḥ-śārīre nihito guhāyāṁ aja eko nityo yasya pṛthivī śarīraṁ yaḥ pṛthivīm antare sañcaran yaṁ pṛthivī na veda [subālopaniṣad 7] ity ādinā brāhmaṇena |",3
758,atha parā yayā tad akṣaram adhigamyate ||,2
760,yat tad adṛśyam agrāhyam agotram,2
761,avarṇam acakṣuḥ-śrotraṁ tad apāṇi-pādam |,2
762,nityaṁ vibhuṁ sarva-gataṁ susūkṣmaṁ,2
763,tad avyayaṁ yad bhūta-yoniṁ paripaśyanti dhīrāḥ || [mu.u. 1.1.6] iti |,2
766,divyo hy amūrtaḥ puruṣaḥ sa bāhyābhyantaro hy ajaḥ |,2
767,aprāṇo hy amanāḥ śubhro hy akṣarāt parataḥ paraḥ || [mu.u. 2.1.2] iti |,2
769,"kim atra vākya-dvaye prakṛti-puruṣau krameṇa pratipādyo kiṁ vā paramātmaiveti sandehe draṣṭṛtvādi-cetana-dharmāśravaṇāt, yoni-śabdasyopādāna-vācitvāc ca pradhānam evākṣaraṁ syāt, parato’kṣarāt paras tu puruṣo bhaet sarva-vikāra-bhūtād akṣarāt paratvaṁ kṣetrajñe’pi yukteḥ | tasmāt tāv evātra vedyāv iti prāpte—",3
771,adṛśyatvādi-guṇako dharmokteḥ ||,2
775,yaḥ sarvajñaḥ sarva-vid yasya jñāna-mayaṁ tapaḥ |,2
776,tasmād etad brahma nāma rūpam annaṁ ca jāyāte || [mu.u. 1.1.9] iti |,2
778,divyo hy amūrtaḥ puruṣaḥ ity ādinā sarvajñatvādi-tad-dharma-kathanāt para-vidyā-viṣayatvāc ca ||21||,2
784,viśeṣeṇa bheda-vyapadeśāc ca netarau ||,2
